date,county,state,cases,deaths
2021-04-19,Plumas,California,665,4.0
2021-04-19,Riverside,California,297319,4528.0
2021-04-19,Sacramento,California,101510,1646.0
2021-04-19,San Benito,California,5989,63.0
2021-04-19,San Bernardino,California,294883,4556.0
2021-04-19,San Diego,California,275024,3674.0
2021-04-19,San Francisco,California,36076,525.0
2021-04-19,San Joaquin,California,71527,1334.0
2021-04-19,San Luis Obispo,California,20972,257.0
2021-04-19,San Mateo,California,41201,560.0
2021-04-19,Santa Barbara,California,33913,446.0
2021-04-19,Santa Clara,California,117186,2018.0
2021-04-19,Santa Cruz,California,15615,204.0
2021-04-19,Shasta,California,11677,217.0
2021-04-19,Sierra,California,51,0.0
2021-04-19,Siskiyou,California,1959,21.0
2021-04-19,Solano,California,32032,239.0
2021-04-19,Sonoma,California,29696,311.0
2021-04-19,Stanislaus,California,60513,1030.0
2021-04-19,Sutter,California,9268,109.0
2021-04-19,Tehama,California,4877,52.0
2021-04-19,Trinity,California,327,3.0
2021-04-19,Tulare,California,49414,831.0
2021-04-19,Tuolumne,California,4081,64.0
2021-04-19,Ventura,California,80309,1000.0
2021-04-19,Yolo,California,13562,200.0
2021-04-19,Yuba,California,6098,44.0
2021-04-20,Alameda,California,85604,1477.0
2021-04-20,Alpine,California,88,0.0
2021-04-20,Amador,California,3628,46.0
2021-04-20,Butte,California,11601,196.0
2021-04-20,Calaveras,California,2050,51.0
2021-04-20,Colusa,California,2204,16.0
2021-04-20,Contra Costa,California,67157,782.0
2021-04-20,Del Norte,California,1290,7.0
2021-04-20,El Dorado,California,9726,109.0
2021-04-20,Fresno,California,100702,1646.0
2021-04-20,Glenn,California,2871,25.0
2021-04-20,Humboldt,California,3631,38.0
2021-04-20,Imperial,California,27995,718.0
2021-04-20,Inyo,California,1392,36.0
2021-04-20,Kern,California,108013,1331.0
2021-04-20,Kings,California,22781,245.0
2021-04-20,Lake,California,3416,43.0
2021-04-20,Lassen,California,5673,24.0
2021-04-20,Los Angeles,California,1230303,23668.0
2021-04-20,Madera,California,16289,240.0
2021-04-20,Marin,California,13804,226.0
2021-04-20,Mariposa,California,426,7.0
2021-04-20,Mendocino,California,3993,47.0
2021-04-20,Merced,California,31289,453.0
2021-04-20,Modoc,California,490,4.0
2021-04-20,Mono,California,1254,4.0
2021-04-20,Monterey,California,43301,364.0
2021-04-20,Napa,California,9681,79.0
2021-04-20,Nevada,California,4477,75.0
2021-04-20,Orange,California,269176,4900.0
2021-04-20,Placer,California,21908,283.0
2021-04-20,Plumas,California,665,4.0
2021-04-20,Riverside,California,297620,4547.0
2021-04-20,Sacramento,California,101664,1647.0
2021-04-20,San Benito,California,5989,63.0
2021-04-20,San Bernardino,California,294973,4561.0
2021-04-20,San Diego,California,275176,3674.0
2021-04-20,San Francisco,California,36097,529.0
2021-04-20,San Joaquin,California,71735,1334.0
2021-04-20,San Luis Obispo,California,20991,257.0
2021-04-20,San Mateo,California,41226,560.0
2021-04-20,Santa Barbara,California,33926,446.0
2021-04-20,Santa Clara,California,117317,2018.0
2021-04-20,Santa Cruz,California,15666,204.0
2021-04-20,Shasta,California,11747,219.0
2021-04-20,Sierra,California,51,0.0
2021-04-20,Siskiyou,California,1965,21.0
2021-04-20,Solano,California,32052,239.0
2021-04-20,Sonoma,California,29715,311.0
2021-04-20,Stanislaus,California,60583,1032.0
2021-04-20,Sutter,California,9269,109.0
2021-04-20,Tehama,California,4878,52.0
2021-04-20,Trinity,California,327,3.0
2021-04-20,Tulare,California,49443,831.0
2021-04-20,Tuolumne,California,4086,64.0
2021-04-20,Ventura,California,80332,1002.0
2021-04-20,Yolo,California,13572,200.0
2021-04-20,Yuba,California,6127,44.0
2021-04-21,Alameda,California,85673,1477.0
2021-04-21,Alpine,California,88,0.0
2021-04-21,Amador,California,3630,46.0
2021-04-21,Butte,California,11619,196.0
2021-04-21,Calaveras,California,2053,52.0
2021-04-21,Colusa,California,2208,16.0
2021-04-21,Contra Costa,California,67223,782.0
2021-04-21,Del Norte,California,1291,7.0
2021-04-21,El Dorado,California,9743,109.0
2021-04-21,Fresno,California,100768,1650.0
2021-04-21,Glenn,California,2871,25.0
2021-04-21,Humboldt,California,3659,38.0
2021-04-21,Imperial,California,28024,718.0
2021-04-21,Inyo,California,1393,36.0
2021-04-21,Kern,California,108061,1333.0
2021-04-21,Kings,California,22796,246.0
2021-04-21,Lake,California,3418,43.0
2021-04-21,Lassen,California,5679,24.0
2021-04-21,Los Angeles,California,1230660,23702.0
2021-04-21,Madera,California,16301,240.0
2021-04-21,Marin,California,13807,227.0
2021-04-21,Mariposa,California,428,7.0
2021-04-21,Mendocino,California,3996,47.0
2021-04-21,Merced,California,31321,454.0
2021-04-21,Modoc,California,490,4.0
2021-04-21,Mono,California,1254,4.0
2021-04-21,Monterey,California,43332,379.0
2021-04-21,Napa,California,9712,79.0
2021-04-21,Nevada,California,4485,75.0
2021-04-21,Orange,California,269258,4902.0
2021-04-21,Placer,California,21957,283.0
2021-04-21,Plumas,California,670,4.0
2021-04-21,Riverside,California,297631,4547.0
2021-04-21,Sacramento,California,101786,1651.0
2021-04-21,San Benito,California,5988,63.0
2021-04-21,San Bernardino,California,295131,4569.0
2021-04-21,San Diego,California,275432,3674.0
2021-04-21,San Francisco,California,36120,529.0
2021-04-21,San Joaquin,California,71813,1340.0
2021-04-21,San Luis Obispo,California,21010,258.0
2021-04-21,San Mateo,California,41251,560.0
2021-04-21,Santa Barbara,California,33952,445.0
2021-04-21,Santa Clara,California,117317,2020.0
2021-04-21,Santa Cruz,California,15719,204.0
2021-04-21,Shasta,California,11747,219.0
2021-04-21,Sierra,California,51,0.0
2021-04-21,Siskiyou,California,1976,21.0
2021-04-21,Solano,California,32091,243.0
2021-04-21,Sonoma,California,29720,311.0
2021-04-21,Stanislaus,California,60649,1035.0
2021-04-21,Sutter,California,9279,109.0
2021-04-21,Tehama,California,4887,52.0
2021-04-21,Trinity,California,327,3.0
2021-04-21,Tulare,California,49444,831.0
2021-04-21,Tuolumne,California,4089,64.0
2021-04-21,Ventura,California,80360,1002.0
2021-04-21,Yolo,California,13581,200.0
2021-04-21,Yuba,California,6136,44.0
2021-04-22,Alameda,California,85783,1481.0
2021-04-22,Alpine,California,88,0.0
2021-04-22,Amador,California,3631,46.0
2021-04-22,Butte,California,11643,196.0
2021-04-22,Calaveras,California,2057,52.0
2021-04-22,Colusa,California,2208,16.0
2021-04-22,Contra Costa,California,67300,782.0
2021-04-22,Del Norte,California,1292,7.0
2021-04-22,El Dorado,California,9760,109.0
2021-04-22,Fresno,California,100838,1654.0
2021-04-22,Glenn,California,2874,25.0
2021-04-22,Humboldt,California,3697,38.0
2021-04-22,Imperial,California,28052,718.0
2021-04-22,Inyo,California,1392,36.0
2021-04-22,Kern,California,108131,1335.0
2021-04-22,Kings,California,22811,246.0
2021-04-22,Lake,California,3421,43.0
2021-04-22,Lassen,California,5679,24.0
2021-04-22,Los Angeles,California,1231024,23736.0
2021-04-22,Madera,California,16309,240.0
2021-04-22,Marin,California,13822,227.0
2021-04-22,Mariposa,California,429,7.0
2021-04-22,Mendocino,California,3998,47.0
2021-04-22,Merced,California,31358,454.0
2021-04-22,Modoc,California,490,4.0
2021-04-22,Mono,California,1254,4.0
2021-04-22,Monterey,California,43346,380.0
2021-04-22,Napa,California,9728,79.0
2021-04-22,Nevada,California,4499,75.0
2021-04-22,Orange,California,269352,4910.0
2021-04-22,Placer,California,21979,283.0
2021-04-22,Plumas,California,670,4.0
2021-04-22,Riverside,California,297770,4555.0
2021-04-22,Sacramento,California,101905,1653.0
2021-04-22,San Benito,California,5998,63.0
2021-04-22,San Bernardino,California,295315,4572.0
2021-04-22,San Diego,California,275695,3681.0
2021-04-22,San Francisco,California,36197,529.0
2021-04-22,San Joaquin,California,71899,1340.0
2021-04-22,San Luis Obispo,California,21038,260.0
2021-04-22,San Mateo,California,41318,560.0
2021-04-22,Santa Barbara,California,33994,445.0
2021-04-22,Santa Clara,California,117538,2026.0
2021-04-22,Santa Cruz,California,15759,204.0
2021-04-22,Shasta,California,11779,219.0
2021-04-22,Sierra,California,51,0.0
2021-04-22,Siskiyou,California,1979,21.0
2021-04-22,Solano,California,32131,244.0
2021-04-22,Sonoma,California,29734,318.0
2021-04-22,Stanislaus,California,60677,1035.0
2021-04-22,Sutter,California,9297,110.0
2021-04-22,Tehama,California,4893,53.0
2021-04-22,Trinity,California,327,3.0
2021-04-22,Tulare,California,49469,831.0
2021-04-22,Tuolumne,California,4091,64.0
2021-04-22,Ventura,California,80398,1002.0
2021-04-22,Yolo,California,13606,200.0
2021-04-22,Yuba,California,6138,44.0
2021-04-23,Alameda,California,85850,1484.0
2021-04-23,Alpine,California,88,0.0
2021-04-23,Amador,California,3632,46.0
2021-04-23,Butte,California,11656,196.0
2021-04-23,Calaveras,California,2059,52.0
2021-04-23,Colusa,California,2210,16.0
2021-04-23,Contra Costa,California,67435,782.0
2021-04-23,Del Norte,California,1293,7.0
2021-04-23,El Dorado,California,9773,109.0
2021-04-23,Fresno,California,100864,1657.0
2021-04-23,Glenn,California,2874,25.0
2021-04-23,Humboldt,California,3717,38.0
2021-04-23,Imperial,California,28096,719.0
2021-04-23,Inyo,California,1394,36.0
2021-04-23,Kern,California,108195,1345.0
2021-04-23,Kings,California,22821,246.0
2021-04-23,Lake,California,3423,43.0
2021-04-23,Lassen,California,5685,24.0
2021-04-23,Los Angeles,California,1231448,23762.0
2021-04-23,Madera,California,16316,240.0
2021-04-23,Marin,California,13832,227.0
2021-04-23,Mariposa,California,436,7.0
2021-04-23,Mendocino,California,4001,47.0
2021-04-23,Merced,California,31400,454.0
2021-04-23,Modoc,California,490,4.0
2021-04-23,Mono,California,1254,4.0
2021-04-23,Monterey,California,43366,380.0
2021-04-23,Napa,California,9735,79.0
2021-04-23,Nevada,California,4504,75.0
2021-04-23,Orange,California,269433,4918.0
2021-04-23,Placer,California,22028,284.0
2021-04-23,Plumas,California,670,4.0
2021-04-23,Riverside,California,297881,4559.0
2021-04-23,Sacramento,California,102070,1654.0
2021-04-23,San Benito,California,5998,63.0
2021-04-23,San Bernardino,California,295390,4571.0
2021-04-23,San Diego,California,275976,3684.0
2021-04-23,San Francisco,California,36221,532.0
2021-04-23,San Joaquin,California,71972,1340.0
2021-04-23,San Luis Obispo,California,21071,260.0
2021-04-23,San Mateo,California,41345,564.0
2021-04-23,Santa Barbara,California,34017,446.0
2021-04-23,Santa Clara,California,117678,2044.0
2021-04-23,Santa Cruz,California,15831,205.0
2021-04-23,Shasta,California,11779,219.0
2021-04-23,Sierra,California,51,0.0
2021-04-23,Siskiyou,California,1987,21.0
2021-04-23,Solano,California,32131,247.0
2021-04-23,Sonoma,California,29747,318.0
2021-04-23,Stanislaus,California,60753,1036.0
2021-04-23,Sutter,California,9302,110.0
2021-04-23,Tehama,California,4896,53.0
2021-04-23,Trinity,California,327,3.0
2021-04-23,Tulare,California,49493,832.0
2021-04-23,Tuolumne,California,4093,64.0
2021-04-23,Ventura,California,80430,1006.0
2021-04-23,Yolo,California,13616,205.0
2021-04-23,Yuba,California,6142,44.0
2021-04-24,Alameda,California,85956,1486.0
2021-04-24,Alpine,California,88,0.0
2021-04-24,Amador,California,3636,46.0
2021-04-24,Butte,California,11672,196.0
2021-04-24,Calaveras,California,2064,52.0
2021-04-24,Colusa,California,2210,16.0
2021-04-24,Contra Costa,California,67492,785.0
2021-04-24,Del Norte,California,1293,7.0
2021-04-24,El Dorado,California,9788,109.0
2021-04-24,Fresno,California,100928,1662.0
2021-04-24,Glenn,California,2874,25.0
2021-04-24,Humboldt,California,3717,38.0
2021-04-24,Imperial,California,28108,719.0
2021-04-24,Inyo,California,1395,36.0
2021-04-24,Kern,California,108256,1345.0
2021-04-24,Kings,California,22835,246.0
2021-04-24,Lake,California,3425,43.0
2021-04-24,Lassen,California,5685,24.0
2021-04-24,Los Angeles,California,1231826,23785.0
2021-04-24,Madera,California,16328,240.0
2021-04-24,Marin,California,13838,227.0
2021-04-24,Mariposa,California,436,7.0
2021-04-24,Mendocino,California,4001,47.0
2021-04-24,Merced,California,31400,454.0
2021-04-24,Modoc,California,490,4.0
2021-04-24,Mono,California,1256,4.0
2021-04-24,Monterey,California,43374,381.0
2021-04-24,Napa,California,9753,79.0
2021-04-24,Nevada,California,4510,75.0
2021-04-24,Orange,California,269549,4924.0
2021-04-24,Placer,California,22028,284.0
2021-04-24,Plumas,California,670,4.0
2021-04-24,Riverside,California,297881,4559.0
2021-04-24,Sacramento,California,102070,1654.0
2021-04-24,San Benito,California,6005,63.0
2021-04-24,San Bernardino,California,295452,4568.0
2021-04-24,San Diego,California,275160,3684.0
2021-04-24,San Francisco,California,36255,532.0
2021-04-24,San Joaquin,California,71972,1340.0
2021-04-24,San Luis Obispo,California,21071,260.0
2021-04-24,San Mateo,California,41386,564.0
2021-04-24,Santa Barbara,California,34017,447.0
2021-04-24,Santa Clara,California,117755,2044.0
2021-04-24,Santa Cruz,California,15831,205.0
2021-04-24,Shasta,California,11779,219.0
2021-04-24,Sierra,California,51,0.0
2021-04-24,Siskiyou,California,1987,21.0
2021-04-24,Solano,California,32131,247.0
2021-04-24,Sonoma,California,29762,318.0
2021-04-24,Stanislaus,California,60753,1036.0
2021-04-24,Sutter,California,9312,110.0
2021-04-24,Tehama,California,4906,53.0
2021-04-24,Trinity,California,327,3.0
2021-04-24,Tulare,California,49493,832.0
2021-04-24,Tuolumne,California,4093,64.0
2021-04-24,Ventura,California,80430,1006.0
2021-04-24,Yolo,California,13647,205.0
2021-04-24,Yuba,California,6142,44.0
2021-04-25,Alameda,California,86037,1485.0
2021-04-25,Alpine,California,88,0.0
2021-04-25,Amador,California,3639,46.0
2021-04-25,Butte,California,11678,196.0
2021-04-25,Calaveras,California,2067,52.0
2021-04-25,Colusa,California,2210,16.0
2021-04-25,Contra Costa,California,67587,789.0
2021-04-25,Del Norte,California,1293,7.0
2021-04-25,El Dorado,California,9814,109.0
2021-04-25,Fresno,California,100991,1662.0
2021-04-25,Glenn,California,2874,25.0
2021-04-25,Humboldt,California,3722,38.0
2021-04-25,Imperial,California,28124,719.0
2021-04-25,Inyo,California,1396,36.0
2021-04-25,Kern,California,108280,1345.0
2021-04-25,Kings,California,22841,246.0
2021-04-25,Lake,California,3426,43.0
2021-04-25,Lassen,California,5685,24.0
2021-04-25,Los Angeles,California,1232195,23802.0
2021-04-25,Madera,California,16338,240.0
2021-04-25,Marin,California,13847,227.0
2021-04-25,Mariposa,California,436,7.0
2021-04-25,Mendocino,California,4001,47.0
2021-04-25,Merced,California,31400,454.0
2021-04-25,Modoc,California,490,4.0
2021-04-25,Mono,California,1256,4.0
2021-04-25,Monterey,California,43374,381.0
2021-04-25,Napa,California,9757,79.0
2021-04-25,Nevada,California,4522,75.0
2021-04-25,Orange,California,269633,4933.0
2021-04-25,Placer,California,22028,285.0
2021-04-25,Plumas,California,670,4.0
2021-04-25,Riverside,California,297881,4559.0
2021-04-25,Sacramento,California,102178,1654.0
2021-04-25,San Benito,California,6007,63.0
2021-04-25,San Bernardino,California,295510,4568.0
2021-04-25,San Diego,California,275315,3688.0
2021-04-25,San Francisco,California,36288,532.0
2021-04-25,San Joaquin,California,71972,1340.0
2021-04-25,San Luis Obispo,California,21071,260.0
2021-04-25,San Mateo,California,41424,564.0
2021-04-25,Santa Barbara,California,34017,448.0
2021-04-25,Santa Clara,California,117860,2044.0
2021-04-25,Santa Cruz,California,15840,205.0
2021-04-25,Shasta,California,11779,219.0
2021-04-25,Sierra,California,51,0.0
2021-04-25,Siskiyou,California,1987,21.0
2021-04-25,Solano,California,32131,247.0
2021-04-25,Sonoma,California,29776,318.0
2021-04-25,Stanislaus,California,60753,1036.0
2021-04-25,Sutter,California,9316,110.0
2021-04-25,Tehama,California,4907,53.0
2021-04-25,Trinity,California,327,3.0
2021-04-25,Tulare,California,49493,832.0
2021-04-25,Tuolumne,California,4093,64.0
2021-04-25,Ventura,California,80430,1006.0
2021-04-25,Yolo,California,13653,205.0
2021-04-25,Yuba,California,6142,44.0
2021-04-26,Alameda,California,86183,1486.0
2021-04-26,Alpine,California,88,0.0
2021-04-26,Amador,California,3642,47.0
2021-04-26,Butte,California,11709,196.0
2021-04-26,Calaveras,California,2072,50.0
2021-04-26,Colusa,California,2213,16.0
2021-04-26,Contra Costa,California,67670,789.0
2021-04-26,Del Norte,California,1303,7.0
2021-04-26,El Dorado,California,9837,106.0
2021-04-26,Fresno,California,101061,1662.0
2021-04-26,Glenn,California,2875,25.0
2021-04-26,Humboldt,California,3785,38.0
2021-04-26,Imperial,California,28136,719.0
2021-04-26,Inyo,California,1396,36.0
2021-04-26,Kern,California,108313,1345.0
2021-04-26,Kings,California,22847,246.0
2021-04-26,Lake,California,3427,43.0
2021-04-26,Lassen,California,5685,24.0
2021-04-26,Los Angeles,California,1232469,23799.0
2021-04-26,Madera,California,16346,240.0
2021-04-26,Marin,California,13852,227.0
2021-04-26,Mariposa,California,438,7.0
2021-04-26,Mendocino,California,4009,47.0
2021-04-26,Merced,California,31452,454.0
2021-04-26,Modoc,California,490,4.0
2021-04-26,Mono,California,1257,4.0
2021-04-26,Monterey,California,43374,381.0
2021-04-26,Napa,California,9763,79.0
2021-04-26,Nevada,California,4536,75.0
2021-04-26,Orange,California,269724,4933.0
2021-04-26,Placer,California,22107,286.0
2021-04-26,Plumas,California,670,4.0
2021-04-26,Riverside,California,298001,4559.0
2021-04-26,Sacramento,California,102485,1657.0
2021-04-26,San Benito,California,6014,63.0
2021-04-26,San Bernardino,California,295565,4571.0
2021-04-26,San Diego,California,275475,3692.0
2021-04-26,San Francisco,California,36313,532.0
2021-04-26,San Joaquin,California,71987,1346.0
2021-04-26,San Luis Obispo,California,21130,260.0
2021-04-26,San Mateo,California,41465,564.0
2021-04-26,Santa Barbara,California,34073,448.0
2021-04-26,Santa Clara,California,117965,2048.0
2021-04-26,Santa Cruz,California,15899,205.0
2021-04-26,Shasta,California,11830,220.0
2021-04-26,Sierra,California,51,0.0
2021-04-26,Siskiyou,California,2011,21.0
2021-04-26,Solano,California,32318,247.0
2021-04-26,Sonoma,California,29778,318.0
2021-04-26,Stanislaus,California,61025,1039.0
2021-04-26,Sutter,California,9326,110.0
2021-04-26,Tehama,California,4916,53.0
2021-04-26,Trinity,California,327,3.0
2021-04-26,Tulare,California,49515,833.0
2021-04-26,Tuolumne,California,4098,65.0
2021-04-26,Ventura,California,80502,1007.0
2021-04-26,Yolo,California,13667,205.0
2021-04-26,Yuba,California,6165,44.0
2021-04-27,Alameda,California,86251,1486.0
2021-04-27,Alpine,California,88,0.0
2021-04-27,Amador,California,3644,47.0
2021-04-27,Butte,California,11720,196.0
2021-04-27,Calaveras,California,2074,50.0
2021-04-27,Colusa,California,2213,16.0
2021-04-27,Contra Costa,California,67746,789.0
2021-04-27,Del Norte,California,1306,7.0
2021-04-27,El Dorado,California,9849,106.0
2021-04-27,Fresno,California,101099,1662.0
2021-04-27,Glenn,California,2880,25.0
2021-04-27,Humboldt,California,3799,38.0
2021-04-27,Imperial,California,28148,719.0
2021-04-27,Inyo,California,1396,36.0
2021-04-27,Kern,California,108418,1345.0
2021-04-27,Kings,California,22850,246.0
2021-04-27,Lake,California,3428,43.0
2021-04-27,Lassen,California,5685,24.0
2021-04-27,Los Angeles,California,1232742,23802.0
2021-04-27,Madera,California,16353,240.0
2021-04-27,Marin,California,13849,227.0
2021-04-27,Mariposa,California,438,7.0
2021-04-27,Mendocino,California,4009,47.0
2021-04-27,Merced,California,31489,454.0
2021-04-27,Modoc,California,492,4.0
2021-04-27,Mono,California,1258,4.0
2021-04-27,Monterey,California,43390,381.0
2021-04-27,Napa,California,9770,79.0
2021-04-27,Nevada,California,4548,75.0
2021-04-27,Orange,California,269838,4939.0
2021-04-27,Placer,California,22120,286.0
2021-04-27,Plumas,California,670,4.0
2021-04-27,Riverside,California,298259,4563.0
2021-04-27,Sacramento,California,102613,1659.0
2021-04-27,San Benito,California,6013,63.0
2021-04-27,San Bernardino,California,295665,4572.0
2021-04-27,San Diego,California,275604,3692.0
2021-04-27,San Francisco,California,36333,532.0
2021-04-27,San Joaquin,California,72281,1346.0
2021-04-27,San Luis Obispo,California,21138,260.0
2021-04-27,San Mateo,California,41457,564.0
2021-04-27,Santa Barbara,California,34099,448.0
2021-04-27,Santa Clara,California,118036,2049.0
2021-04-27,Santa Cruz,California,15929,205.0
2021-04-27,Shasta,California,11830,220.0
2021-04-27,Sierra,California,51,0.0
2021-04-27,Siskiyou,California,2020,21.0
2021-04-27,Solano,California,32350,247.0
2021-04-27,Sonoma,California,29794,318.0
2021-04-27,Stanislaus,California,61095,1040.0
2021-04-27,Sutter,California,9328,110.0
2021-04-27,Tehama,California,4920,53.0
2021-04-27,Trinity,California,327,3.0
2021-04-27,Tulare,California,49547,834.0
2021-04-27,Tuolumne,California,4101,65.0
2021-04-27,Ventura,California,80554,1007.0
2021-04-27,Yolo,California,13684,205.0
2021-04-27,Yuba,California,6165,44.0
2021-04-28,Alameda,California,86322,1491.0
2021-04-28,Alpine,California,88,0.0
2021-04-28,Amador,California,3644,47.0
2021-04-28,Butte,California,11738,196.0
2021-04-28,Calaveras,California,2076,50.0
2021-04-28,Colusa,California,2213,16.0
2021-04-28,Contra Costa,California,67816,791.0
2021-04-28,Del Norte,California,1310,7.0
2021-04-28,El Dorado,California,9906,109.0
2021-04-28,Fresno,California,101138,1663.0
2021-04-28,Glenn,California,2880,25.0
2021-04-28,Humboldt,California,3814,38.0
2021-04-28,Imperial,California,28149,720.0
2021-04-28,Inyo,California,1421,38.0
2021-04-28,Kern,California,108456,1348.0
2021-04-28,Kings,California,22859,246.0
2021-04-28,Lake,California,3431,43.0
2021-04-28,Lassen,California,5685,24.0
2021-04-28,Los Angeles,California,1233036,23831.0
2021-04-28,Madera,California,16365,240.0
2021-04-28,Marin,California,13855,227.0
2021-04-28,Mariposa,California,441,7.0
2021-04-28,Mendocino,California,4015,47.0
2021-04-28,Merced,California,31529,454.0
2021-04-28,Modoc,California,492,4.0
2021-04-28,Mono,California,1276,4.0
2021-04-28,Monterey,California,43422,381.0
2021-04-28,Napa,California,9775,81.0
2021-04-28,Nevada,California,4557,75.0
2021-04-28,Orange,California,269949,4944.0
2021-04-28,Placer,California,22151,286.0
2021-04-28,Plumas,California,700,6.0
2021-04-28,Riverside,California,298262,4564.0
2021-04-28,Sacramento,California,102682,1662.0
2021-04-28,San Benito,California,6016,63.0
2021-04-28,San Bernardino,California,295752,4575.0
2021-04-28,San Diego,California,275748,3692.0
2021-04-28,San Francisco,California,36361,533.0
2021-04-28,San Joaquin,California,72345,1346.0
2021-04-28,San Luis Obispo,California,21164,260.0
2021-04-28,San Mateo,California,41474,564.0
2021-04-28,Santa Barbara,California,34128,448.0
2021-04-28,Santa Clara,California,118094,2049.0
2021-04-28,Santa Cruz,California,15968,205.0
2021-04-28,Shasta,California,11866,220.0
2021-04-28,Sierra,California,51,0.0
2021-04-28,Siskiyou,California,2036,21.0
2021-04-28,Solano,California,32371,248.0
2021-04-28,Sonoma,California,29807,318.0
2021-04-28,Stanislaus,California,61150,1042.0
2021-04-28,Sutter,California,9348,110.0
2021-04-28,Tehama,California,4922,53.0
2021-04-28,Trinity,California,327,3.0
2021-04-28,Tulare,California,49585,834.0
2021-04-28,Tuolumne,California,4103,65.0
2021-04-28,Ventura,California,80576,1008.0
2021-04-28,Yolo,California,13697,205.0
2021-04-28,Yuba,California,6165,44.0
2021-04-29,Alameda,California,86411,1493.0
2021-04-29,Alpine,California,88,0.0
2021-04-29,Amador,California,3645,47.0
2021-04-29,Butte,California,11762,196.0
2021-04-29,Calaveras,California,2086,52.0
2021-04-29,Colusa,California,2216,16.0
2021-04-29,Contra Costa,California,67880,795.0
2021-04-29,Del Norte,California,1315,7.0
2021-04-29,El Dorado,California,9929,110.0
2021-04-29,Fresno,California,101161,1666.0
2021-04-29,Glenn,California,2881,25.0
2021-04-29,Humboldt,California,3833,38.0
2021-04-29,Imperial,California,28177,720.0
2021-04-29,Inyo,California,1421,38.0
2021-04-29,Kern,California,108479,1349.0
2021-04-29,Kings,California,22870,246.0
2021-04-29,Lake,California,3433,43.0
2021-04-29,Lassen,California,5692,24.0
2021-04-29,Los Angeles,California,1233036,23858.0
2021-04-29,Madera,California,16372,240.0
2021-04-29,Marin,California,13866,227.0
2021-04-29,Mariposa,California,441,7.0
2021-04-29,Mendocino,California,4024,48.0
2021-04-29,Merced,California,31557,454.0
2021-04-29,Modoc,California,492,4.0
2021-04-29,Mono,California,1276,4.0
2021-04-29,Monterey,California,43443,381.0
2021-04-29,Napa,California,9778,81.0
2021-04-29,Nevada,California,4570,75.0
2021-04-29,Orange,California,270014,4948.0
2021-04-29,Placer,California,22193,288.0
2021-04-29,Plumas,California,700,6.0
2021-04-29,Riverside,California,298366,4568.0
2021-04-29,Sacramento,California,102792,1663.0
2021-04-29,San Benito,California,6021,63.0
2021-04-29,San Bernardino,California,295806,4582.0
2021-04-29,San Diego,California,275884,3698.0
2021-04-29,San Francisco,California,36385,534.0
2021-04-29,San Joaquin,California,72395,1346.0
2021-04-29,San Luis Obispo,California,21180,260.0
2021-04-29,San Mateo,California,41498,564.0
2021-04-29,Santa Barbara,California,34164,448.0
2021-04-29,Santa Clara,California,118181,2061.0
2021-04-29,Santa Cruz,California,15984,205.0
2021-04-29,Shasta,California,11880,220.0
2021-04-29,Sierra,California,51,0.0
2021-04-29,Siskiyou,California,2060,21.0
2021-04-29,Solano,California,32417,248.0
2021-04-29,Sonoma,California,29818,318.0
2021-04-29,Stanislaus,California,61251,1043.0
2021-04-29,Sutter,California,9356,110.0
2021-04-29,Tehama,California,4930,53.0
2021-04-29,Trinity,California,327,3.0
2021-04-29,Tulare,California,49510,834.0
2021-04-29,Tuolumne,California,4104,65.0
2021-04-29,Ventura,California,80597,1008.0
2021-04-29,Yolo,California,13721,205.0
2021-04-29,Yuba,California,6172,44.0
2021-04-30,Alameda,California,86511,1495.0
2021-04-30,Alpine,California,88,0.0
2021-04-30,Amador,California,3648,47.0
2021-04-30,Butte,California,11787,196.0
2021-04-30,Calaveras,California,2086,52.0
2021-04-30,Colusa,California,2216,16.0
2021-04-30,Contra Costa,California,67957,795.0
2021-04-30,Del Norte,California,1329,7.0
2021-04-30,El Dorado,California,9929,110.0
2021-04-30,Fresno,California,101189,1667.0
2021-04-30,Glenn,California,2883,25.0
2021-04-30,Humboldt,California,3852,38.0
2021-04-30,Imperial,California,28235,720.0
2021-04-30,Inyo,California,1421,38.0
2021-04-30,Kern,California,108545,1353.0
2021-04-30,Kings,California,22881,246.0
2021-04-30,Lake,California,3438,43.0
2021-04-30,Lassen,California,5692,24.0
2021-04-30,Los Angeles,California,1233723,23899.0
2021-04-30,Madera,California,16383,240.0
2021-04-30,Marin,California,13884,228.0
2021-04-30,Mariposa,California,441,7.0
2021-04-30,Mendocino,California,4029,48.0
2021-04-30,Merced,California,31594,454.0
2021-04-30,Modoc,California,492,4.0
2021-04-30,Mono,California,1276,4.0
2021-04-30,Monterey,California,43454,381.0
2021-04-30,Napa,California,9790,81.0
2021-04-30,Nevada,California,4590,75.0
2021-04-30,Orange,California,270101,4957.0
2021-04-30,Placer,California,22222,289.0
2021-04-30,Plumas,California,700,6.0
2021-04-30,Riverside,California,298450,4574.0
2021-04-30,Sacramento,California,102958,1663.0
2021-04-30,San Benito,California,6023,63.0
2021-04-30,San Bernardino,California,295899,4609.0
2021-04-30,San Diego,California,276024,3700.0
2021-04-30,San Francisco,California,36415,537.0
2021-04-30,San Joaquin,California,72478,1346.0
2021-04-30,San Luis Obispo,California,21193,260.0
2021-04-30,San Mateo,California,41538,564.0
