date,county,state,cases,deaths
2021-10-14,Napa,California,12798,100.0
2021-10-14,Nevada,California,9025,90.0
2021-10-14,Orange,California,322497,5513.0
2021-10-14,Placer,California,38813,412.0
2021-10-14,Plumas,California,1547,6.0
2021-10-14,Riverside,California,368953,5080.0
2021-10-14,Sacramento,California,157497,2273.0
2021-10-14,San Benito,California,7359,71.0
2021-10-14,San Bernardino,California,355848,5562.0
2021-10-14,San Diego,California,379399,4141.0
2021-10-14,San Francisco,California,53977,644.0
2021-10-14,San Joaquin,California,101643,1702.0
2021-10-14,San Luis Obispo,California,29590,331.0
2021-10-14,San Mateo,California,53781,618.0
2021-10-14,Santa Barbara,California,44770,518.0
2021-10-14,Santa Clara,California,144300,1887.0
2021-10-14,Santa Cruz,California,20830,217.0
2021-10-14,Shasta,California,23230,334.0
2021-10-14,Sierra,California,171,0.0
2021-10-14,Siskiyou,California,4567,59.0
2021-10-14,Solano,California,45739,334.0
2021-10-14,Sonoma,California,40638,400.0
2021-10-14,Stanislaus,California,84923,1310.0
2021-10-14,Sutter,California,13762,169.0
2021-10-14,Tehama,California,9240,103.0
2021-10-14,Trinity,California,859,11.0
2021-10-14,Tulare,California,78753,945.0
2021-10-14,Tuolumne,California,6860,107.0
2021-10-14,Ventura,California,100442,1162.0
2021-10-14,Yolo,California,20092,247.0
2021-10-14,Yuba,California,10284,80.0
2021-10-15,Alameda,California,119908,1372.0
2021-10-15,Alpine,California,102,0.0
2021-10-15,Amador,California,5371,64.0
2021-10-15,Butte,California,23364,260.0
2021-10-15,Calaveras,California,3817,80.0
2021-10-15,Colusa,California,3017,18.0
2021-10-15,Contra Costa,California,99234,982.0
2021-10-15,Del Norte,California,3657,41.0
2021-10-15,El Dorado,California,16960,149.0
2021-10-15,Fresno,California,144123,2051.0
2021-10-15,Glenn,California,4303,41.0
2021-10-15,Humboldt,California,9102,108.0
2021-10-15,Imperial,California,35642,763.0
2021-10-15,Inyo,California,1967,39.0
2021-10-15,Kern,California,144146,1605.0
2021-10-15,Kings,California,32369,314.0
2021-10-15,Lake,California,6506,104.0
2021-10-15,Lassen,California,7463,48.0
2021-10-15,Los Angeles,California,1476398,26398.0
2021-10-15,Madera,California,23518,281.0
2021-10-15,Marin,California,17581,243.0
2021-10-15,Mariposa,California,1273,15.0
2021-10-15,Mendocino,California,7527,86.0
2021-10-15,Merced,California,42117,583.0
2021-10-15,Modoc,California,804,9.0
2021-10-15,Mono,California,1644,5.0
2021-10-15,Monterey,California,50696,586.0
2021-10-15,Napa,California,12809,100.0
2021-10-15,Nevada,California,9039,90.0
2021-10-15,Orange,California,322741,5518.0
2021-10-15,Placer,California,38902,415.0
2021-10-15,Plumas,California,1575,6.0
2021-10-15,Riverside,California,369344,5092.0
2021-10-15,Sacramento,California,157620,2279.0
2021-10-15,San Benito,California,7373,71.0
2021-10-15,San Bernardino,California,356315,5566.0
2021-10-15,San Diego,California,379944,4151.0
2021-10-15,San Francisco,California,54034,645.0
2021-10-15,San Joaquin,California,101807,1721.0
2021-10-15,San Luis Obispo,California,29653,335.0
2021-10-15,San Mateo,California,53828,622.0
2021-10-15,Santa Barbara,California,44836,521.0
2021-10-15,Santa Clara,California,144518,1891.0
2021-10-15,Santa Cruz,California,20861,218.0
2021-10-15,Shasta,California,23360,334.0
2021-10-15,Sierra,California,176,0.0
2021-10-15,Siskiyou,California,4581,59.0
2021-10-15,Solano,California,45766,334.0
2021-10-15,Sonoma,California,40711,402.0
2021-10-15,Stanislaus,California,85157,1315.0
2021-10-15,Sutter,California,13775,169.0
2021-10-15,Tehama,California,9298,104.0
2021-10-15,Trinity,California,861,11.0
2021-10-15,Tulare,California,78945,951.0
2021-10-15,Tuolumne,California,6891,108.0
2021-10-15,Ventura,California,100524,1164.0
2021-10-15,Yolo,California,20147,247.0
2021-10-15,Yuba,California,10318,82.0
2021-10-16,Alameda,California,119908,1372.0
2021-10-16,Alpine,California,102,0.0
2021-10-16,Amador,California,5371,64.0
2021-10-16,Butte,California,23364,260.0
2021-10-16,Calaveras,California,3817,80.0
2021-10-16,Colusa,California,3017,18.0
2021-10-16,Contra Costa,California,99234,982.0
2021-10-16,Del Norte,California,3657,41.0
2021-10-16,El Dorado,California,16960,149.0
2021-10-16,Fresno,California,144123,2051.0
2021-10-16,Glenn,California,4303,41.0
2021-10-16,Humboldt,California,9102,108.0
2021-10-16,Imperial,California,35642,763.0
2021-10-16,Inyo,California,1967,39.0
2021-10-16,Kern,California,144146,1605.0
2021-10-16,Kings,California,32369,314.0
2021-10-16,Lake,California,6506,104.0
2021-10-16,Lassen,California,7463,48.0
2021-10-16,Los Angeles,California,1477495,26410.0
2021-10-16,Madera,California,23518,281.0
2021-10-16,Marin,California,17581,243.0
2021-10-16,Mariposa,California,1273,15.0
2021-10-16,Mendocino,California,7527,86.0
2021-10-16,Merced,California,42117,583.0
2021-10-16,Modoc,California,804,9.0
2021-10-16,Mono,California,1644,5.0
2021-10-16,Monterey,California,50696,586.0
2021-10-16,Napa,California,12809,100.0
2021-10-16,Nevada,California,9039,90.0
2021-10-16,Orange,California,322741,5518.0
2021-10-16,Placer,California,38902,415.0
2021-10-16,Plumas,California,1575,6.0
2021-10-16,Riverside,California,369344,5092.0
2021-10-16,Sacramento,California,157620,2279.0
2021-10-16,San Benito,California,7373,71.0
2021-10-16,San Bernardino,California,356315,5566.0
2021-10-16,San Diego,California,379944,4151.0
2021-10-16,San Francisco,California,54034,645.0
2021-10-16,San Joaquin,California,101807,1721.0
2021-10-16,San Luis Obispo,California,29653,335.0
2021-10-16,San Mateo,California,53828,622.0
2021-10-16,Santa Barbara,California,44836,521.0
2021-10-16,Santa Clara,California,144518,1891.0
2021-10-16,Santa Cruz,California,20861,218.0
2021-10-16,Shasta,California,23360,334.0
2021-10-16,Sierra,California,176,0.0
2021-10-16,Siskiyou,California,4581,59.0
2021-10-16,Solano,California,45766,334.0
2021-10-16,Sonoma,California,40711,402.0
2021-10-16,Stanislaus,California,85157,1315.0
2021-10-16,Sutter,California,13775,169.0
2021-10-16,Tehama,California,9298,104.0
2021-10-16,Trinity,California,861,11.0
2021-10-16,Tulare,California,78945,951.0
2021-10-16,Tuolumne,California,6891,108.0
2021-10-16,Ventura,California,100524,1164.0
2021-10-16,Yolo,California,20147,247.0
2021-10-16,Yuba,California,10318,82.0
2021-10-17,Alameda,California,119908,1374.0
2021-10-17,Alpine,California,102,0.0
2021-10-17,Amador,California,5371,64.0
2021-10-17,Butte,California,23364,260.0
2021-10-17,Calaveras,California,3817,80.0
2021-10-17,Colusa,California,3017,18.0
2021-10-17,Contra Costa,California,99234,982.0
2021-10-17,Del Norte,California,3657,41.0
2021-10-17,El Dorado,California,16960,149.0
2021-10-17,Fresno,California,144123,2051.0
2021-10-17,Glenn,California,4303,41.0
2021-10-17,Humboldt,California,9102,108.0
2021-10-17,Imperial,California,35642,763.0
2021-10-17,Inyo,California,1967,39.0
2021-10-17,Kern,California,144146,1605.0
2021-10-17,Kings,California,32369,314.0
2021-10-17,Lake,California,6506,104.0
2021-10-17,Lassen,California,7463,48.0
2021-10-17,Los Angeles,California,1478390,26414.0
2021-10-17,Madera,California,23518,281.0
2021-10-17,Marin,California,17581,243.0
2021-10-17,Mariposa,California,1273,15.0
2021-10-17,Mendocino,California,7527,86.0
2021-10-17,Merced,California,42117,583.0
2021-10-17,Modoc,California,804,9.0
2021-10-17,Mono,California,1644,5.0
2021-10-17,Monterey,California,50696,586.0
2021-10-17,Napa,California,12809,100.0
2021-10-17,Nevada,California,9039,90.0
2021-10-17,Orange,California,322741,5518.0
2021-10-17,Placer,California,38902,415.0
2021-10-17,Plumas,California,1575,6.0
2021-10-17,Riverside,California,369344,5092.0
2021-10-17,Sacramento,California,157620,2279.0
2021-10-17,San Benito,California,7373,71.0
2021-10-17,San Bernardino,California,356315,5566.0
2021-10-17,San Diego,California,379944,4151.0
2021-10-17,San Francisco,California,54034,645.0
2021-10-17,San Joaquin,California,101807,1721.0
2021-10-17,San Luis Obispo,California,29653,335.0
2021-10-17,San Mateo,California,53828,622.0
2021-10-17,Santa Barbara,California,44836,521.0
2021-10-17,Santa Clara,California,144518,1891.0
2021-10-17,Santa Cruz,California,20861,218.0
2021-10-17,Shasta,California,23360,334.0
2021-10-17,Sierra,California,176,0.0
2021-10-17,Siskiyou,California,4581,59.0
2021-10-17,Solano,California,45766,334.0
2021-10-17,Sonoma,California,40711,402.0
2021-10-17,Stanislaus,California,85157,1315.0
2021-10-17,Sutter,California,13775,169.0
2021-10-17,Tehama,California,9298,104.0
2021-10-17,Trinity,California,861,11.0
2021-10-17,Tulare,California,78945,951.0
2021-10-17,Tuolumne,California,6891,108.0
2021-10-17,Ventura,California,100524,1164.0
2021-10-17,Yolo,California,20147,247.0
2021-10-17,Yuba,California,10318,82.0
2021-10-18,Alameda,California,120304,1381.0
2021-10-18,Alpine,California,103,0.0
2021-10-18,Amador,California,5402,64.0
2021-10-18,Butte,California,23649,265.0
2021-10-18,Calaveras,California,3851,80.0
2021-10-18,Colusa,California,3028,18.0
2021-10-18,Contra Costa,California,99612,995.0
2021-10-18,Del Norte,California,3669,41.0
2021-10-18,El Dorado,California,17083,149.0
2021-10-18,Fresno,California,145119,2063.0
2021-10-18,Glenn,California,4336,41.0
2021-10-18,Humboldt,California,9171,108.0
2021-10-18,Imperial,California,35794,763.0
2021-10-18,Inyo,California,2035,40.0
2021-10-18,Kern,California,144914,1615.0
2021-10-18,Kings,California,32587,318.0
2021-10-18,Lake,California,6565,104.0
2021-10-18,Lassen,California,7463,48.0
2021-10-18,Los Angeles,California,1479326,26443.0
2021-10-18,Madera,California,23680,281.0
2021-10-18,Marin,California,17644,243.0
2021-10-18,Mariposa,California,1308,15.0
2021-10-18,Mendocino,California,7576,86.0
2021-10-18,Merced,California,42414,584.0
2021-10-18,Modoc,California,804,9.0
2021-10-18,Mono,California,1656,5.0
2021-10-18,Monterey,California,50772,587.0
2021-10-18,Napa,California,12856,100.0
2021-10-18,Nevada,California,9094,90.0
2021-10-18,Orange,California,323407,5528.0
2021-10-18,Placer,California,39118,420.0
2021-10-18,Plumas,California,1604,6.0
2021-10-18,Riverside,California,370409,5096.0
2021-10-18,Sacramento,California,158436,2283.0
2021-10-18,San Benito,California,7413,71.0
2021-10-18,San Bernardino,California,357421,5597.0
2021-10-18,San Diego,California,381510,4163.0
2021-10-18,San Francisco,California,54223,644.0
2021-10-18,San Joaquin,California,102250,1726.0
2021-10-18,San Luis Obispo,California,29797,335.0
2021-10-18,San Mateo,California,53970,622.0
2021-10-18,Santa Barbara,California,45005,522.0
2021-10-18,Santa Clara,California,145004,1896.0
2021-10-18,Santa Cruz,California,20928,218.0
2021-10-18,Shasta,California,23544,341.0
2021-10-18,Sierra,California,181,0.0
2021-10-18,Siskiyou,California,4614,62.0
2021-10-18,Solano,California,45903,340.0
2021-10-18,Sonoma,California,40822,402.0
2021-10-18,Stanislaus,California,85642,1319.0
2021-10-18,Sutter,California,13847,172.0
2021-10-18,Tehama,California,9406,107.0
2021-10-18,Trinity,California,868,11.0
2021-10-18,Tulare,California,79513,958.0
2021-10-18,Tuolumne,California,6954,111.0
2021-10-18,Ventura,California,100801,1165.0
2021-10-18,Yolo,California,20240,248.0
2021-10-18,Yuba,California,10415,82.0
2021-10-19,Alameda,California,120387,1384.0
2021-10-19,Alpine,California,103,0.0
2021-10-19,Amador,California,5406,64.0
2021-10-19,Butte,California,23673,265.0
2021-10-19,Calaveras,California,3865,80.0
2021-10-19,Colusa,California,3030,18.0
2021-10-19,Contra Costa,California,99712,995.0
2021-10-19,Del Norte,California,3672,41.0
2021-10-19,El Dorado,California,17097,149.0
2021-10-19,Fresno,California,145378,2063.0
2021-10-19,Glenn,California,4342,41.0
2021-10-19,Humboldt,California,9180,107.0
2021-10-19,Imperial,California,35832,763.0
2021-10-19,Inyo,California,2055,40.0
2021-10-19,Kern,California,145227,1616.0
2021-10-19,Kings,California,32649,320.0
2021-10-19,Lake,California,6583,104.0
2021-10-19,Lassen,California,7499,48.0
2021-10-19,Los Angeles,California,1480125,26446.0
2021-10-19,Madera,California,23720,281.0
2021-10-19,Marin,California,17665,244.0
2021-10-19,Mariposa,California,1323,15.0
2021-10-19,Mendocino,California,7584,87.0
2021-10-19,Merced,California,42481,585.0
2021-10-19,Modoc,California,804,9.0
2021-10-19,Mono,California,1664,5.0
2021-10-19,Monterey,California,50792,587.0
2021-10-19,Napa,California,12865,100.0
2021-10-19,Nevada,California,9116,90.0
2021-10-19,Orange,California,323569,5531.0
2021-10-19,Placer,California,39157,420.0
2021-10-19,Plumas,California,1612,6.0
2021-10-19,Riverside,California,370608,5108.0
2021-10-19,Sacramento,California,158784,2294.0
2021-10-19,San Benito,California,7416,71.0
2021-10-19,San Bernardino,California,357639,5606.0
2021-10-19,San Diego,California,381783,4169.0
2021-10-19,San Francisco,California,54269,644.0
2021-10-19,San Joaquin,California,102341,1726.0
2021-10-19,San Luis Obispo,California,29837,335.0
2021-10-19,San Mateo,California,54023,622.0
2021-10-19,Santa Barbara,California,45047,522.0
2021-10-19,Santa Clara,California,145127,1896.0
2021-10-19,Santa Cruz,California,20943,218.0
2021-10-19,Shasta,California,23574,349.0
2021-10-19,Sierra,California,182,0.0
2021-10-19,Siskiyou,California,4614,62.0
2021-10-19,Solano,California,45939,339.0
2021-10-19,Sonoma,California,40865,402.0
2021-10-19,Stanislaus,California,85750,1325.0
2021-10-19,Sutter,California,13861,172.0
2021-10-19,Tehama,California,9433,107.0
2021-10-19,Trinity,California,870,11.0
2021-10-19,Tulare,California,79627,958.0
2021-10-19,Tuolumne,California,6976,111.0
2021-10-19,Ventura,California,100849,1165.0
2021-10-19,Yolo,California,20266,248.0
2021-10-19,Yuba,California,10435,82.0
2021-10-20,Alameda,California,120423,1391.0
2021-10-20,Alpine,California,103,0.0
2021-10-20,Amador,California,5428,64.0
2021-10-20,Butte,California,23726,268.0
2021-10-20,Calaveras,California,3872,80.0
2021-10-20,Colusa,California,3033,18.0
2021-10-20,Contra Costa,California,99740,1004.0
2021-10-20,Del Norte,California,3676,42.0
2021-10-20,El Dorado,California,17123,149.0
2021-10-20,Fresno,California,145503,2073.0
2021-10-20,Glenn,California,4352,42.0
2021-10-20,Humboldt,California,9195,108.0
2021-10-20,Imperial,California,35906,763.0
2021-10-20,Inyo,California,2080,40.0
2021-10-20,Kern,California,145589,1632.0
2021-10-20,Kings,California,32708,322.0
2021-10-20,Lake,California,6593,104.0
2021-10-20,Lassen,California,7530,48.0
2021-10-20,Los Angeles,California,1481360,26473.0
2021-10-20,Madera,California,23761,281.0
2021-10-20,Marin,California,17674,244.0
2021-10-20,Mariposa,California,1328,15.0
2021-10-20,Mendocino,California,7600,87.0
2021-10-20,Merced,California,42561,586.0
2021-10-20,Modoc,California,804,9.0
2021-10-20,Mono,California,1667,5.0
2021-10-20,Monterey,California,50815,590.0
2021-10-20,Napa,California,12872,100.0
2021-10-20,Nevada,California,9129,90.0
2021-10-20,Orange,California,323788,5538.0
2021-10-20,Placer,California,39222,424.0
2021-10-20,Plumas,California,1619,8.0
2021-10-20,Riverside,California,370800,5118.0
2021-10-20,Sacramento,California,158926,2303.0
2021-10-20,San Benito,California,7427,71.0
2021-10-20,San Bernardino,California,357711,5627.0
2021-10-20,San Diego,California,382120,4170.0
2021-10-20,San Francisco,California,54302,645.0
2021-10-20,San Joaquin,California,102405,1726.0
2021-10-20,San Luis Obispo,California,29863,335.0
2021-10-20,San Mateo,California,54046,622.0
2021-10-20,Santa Barbara,California,45074,522.0
2021-10-20,Santa Clara,California,145225,1899.0
2021-10-20,Santa Cruz,California,20962,218.0
2021-10-20,Shasta,California,23637,349.0
2021-10-20,Sierra,California,184,0.0
2021-10-20,Siskiyou,California,4637,62.0
2021-10-20,Solano,California,45963,341.0
2021-10-20,Sonoma,California,40895,402.0
2021-10-20,Stanislaus,California,85870,1326.0
2021-10-20,Sutter,California,13883,174.0
2021-10-20,Tehama,California,9448,108.0
2021-10-20,Trinity,California,873,11.0
2021-10-20,Tulare,California,79709,958.0
2021-10-20,Tuolumne,California,7011,111.0
2021-10-20,Ventura,California,100882,1166.0
2021-10-20,Yolo,California,20275,248.0
2021-10-20,Yuba,California,10470,82.0
2021-10-21,Alameda,California,120551,1400.0
2021-10-21,Alpine,California,103,0.0
2021-10-21,Amador,California,5439,64.0
2021-10-21,Butte,California,23738,270.0
2021-10-21,Calaveras,California,3893,81.0
2021-10-21,Colusa,California,3072,18.0
2021-10-21,Contra Costa,California,99884,1008.0
2021-10-21,Del Norte,California,3685,42.0
2021-10-21,El Dorado,California,17169,149.0
2021-10-21,Fresno,California,145877,2084.0
2021-10-21,Glenn,California,4367,42.0
2021-10-21,Humboldt,California,9243,108.0
2021-10-21,Imperial,California,35999,765.0
2021-10-21,Inyo,California,2111,40.0
2021-10-21,Kern,California,145962,1644.0
2021-10-21,Kings,California,32801,323.0
2021-10-21,Lake,California,6605,104.0
2021-10-21,Lassen,California,7543,49.0
2021-10-21,Los Angeles,California,1482518,26506.0
2021-10-21,Madera,California,23876,285.0
2021-10-21,Marin,California,17692,244.0
2021-10-21,Mariposa,California,1334,16.0
2021-10-21,Mendocino,California,7636,87.0
2021-10-21,Merced,California,42667,586.0
2021-10-21,Modoc,California,804,9.0
2021-10-21,Mono,California,1670,5.0
2021-10-21,Monterey,California,50885,590.0
2021-10-21,Napa,California,12883,100.0
2021-10-21,Nevada,California,9142,90.0
2021-10-21,Orange,California,324184,5550.0
2021-10-21,Placer,California,39342,425.0
2021-10-21,Plumas,California,1641,7.0
2021-10-21,Riverside,California,371293,5129.0
2021-10-21,Sacramento,California,159332,2308.0
2021-10-21,San Benito,California,7444,71.0
2021-10-21,San Bernardino,California,358213,5663.0
2021-10-21,San Diego,California,382533,4178.0
2021-10-21,San Francisco,California,54378,646.0
2021-10-21,San Joaquin,California,102582,1726.0
2021-10-21,San Luis Obispo,California,29945,335.0
2021-10-21,San Mateo,California,54112,622.0
2021-10-21,Santa Barbara,California,45160,523.0
2021-10-21,Santa Clara,California,145391,1897.0
2021-10-21,Santa Cruz,California,21018,219.0
2021-10-21,Shasta,California,23851,352.0
2021-10-21,Sierra,California,188,0.0
2021-10-21,Siskiyou,California,4652,62.0
2021-10-21,Solano,California,46026,341.0
2021-10-21,Sonoma,California,40925,402.0
2021-10-21,Stanislaus,California,86070,1331.0
2021-10-21,Sutter,California,13913,175.0
2021-10-21,Tehama,California,9510,110.0
2021-10-21,Trinity,California,878,11.0
2021-10-21,Tulare,California,80203,968.0
2021-10-21,Tuolumne,California,7039,113.0
2021-10-21,Ventura,California,100984,1166.0
2021-10-21,Yolo,California,20353,248.0
2021-10-21,Yuba,California,10488,82.0
2021-10-22,Alameda,California,120713,1400.0
2021-10-22,Alpine,California,105,0.0
2021-10-22,Amador,California,5472,64.0
2021-10-22,Butte,California,23818,273.0
2021-10-22,Calaveras,California,3914,81.0
2021-10-22,Colusa,California,3076,18.0
2021-10-22,Contra Costa,California,100018,1008.0
2021-10-22,Del Norte,California,3691,42.0
2021-10-22,El Dorado,California,17207,149.0
2021-10-22,Fresno,California,146318,2094.0
2021-10-22,Glenn,California,4384,42.0
2021-10-22,Humboldt,California,9269,109.0
2021-10-22,Imperial,California,36071,765.0
2021-10-22,Inyo,California,2142,41.0
2021-10-22,Kern,California,146348,1648.0
2021-10-22,Kings,California,32938,329.0
2021-10-22,Lake,California,6631,105.0
2021-10-22,Lassen,California,7543,49.0
2021-10-22,Los Angeles,California,1483735,26527.0
2021-10-22,Madera,California,23955,285.0
2021-10-22,Marin,California,17706,244.0
2021-10-22,Mariposa,California,1339,16.0
2021-10-22,Mendocino,California,7667,87.0
2021-10-22,Merced,California,42811,586.0
2021-10-22,Modoc,California,804,9.0
2021-10-22,Mono,California,1672,5.0
2021-10-22,Monterey,California,50911,590.0
2021-10-22,Napa,California,12899,100.0
2021-10-22,Nevada,California,9167,90.0
2021-10-22,Orange,California,324288,5562.0
2021-10-22,Placer,California,39435,429.0
2021-10-22,Plumas,California,1660,8.0
2021-10-22,Riverside,California,371670,5134.0
2021-10-22,Sacramento,California,159635,2309.0
2021-10-22,San Benito,California,7449,71.0
2021-10-22,San Bernardino,California,358677,5692.0
2021-10-22,San Diego,California,382920,4183.0
2021-10-22,San Francisco,California,54443,649.0
2021-10-22,San Joaquin,California,102776,1731.0
2021-10-22,San Luis Obispo,California,29973,339.0
2021-10-22,San Mateo,California,54168,623.0
2021-10-22,Santa Barbara,California,45223,523.0
2021-10-22,Santa Clara,California,145543,1898.0
2021-10-22,Santa Cruz,California,21034,221.0
2021-10-22,Shasta,California,23924,352.0
2021-10-22,Sierra,California,188,0.0
2021-10-22,Siskiyou,California,4652,62.0
2021-10-22,Solano,California,46068,341.0
2021-10-22,Sonoma,California,40997,402.0
2021-10-22,Stanislaus,California,86299,1335.0
2021-10-22,Sutter,California,13937,175.0
2021-10-22,Tehama,California,9534,110.0
2021-10-22,Trinity,California,881,11.0
2021-10-22,Tulare,California,80375,978.0
2021-10-22,Tuolumne,California,7063,113.0
2021-10-22,Ventura,California,101038,1167.0
2021-10-22,Yolo,California,20397,248.0
2021-10-22,Yuba,California,10488,82.0
2021-10-23,Alameda,California,120713,1400.0
2021-10-23,Alpine,California,105,0.0
2021-10-23,Amador,California,5472,64.0
2021-10-23,Butte,California,23818,273.0
2021-10-23,Calaveras,California,3914,81.0
2021-10-23,Colusa,California,3076,18.0
2021-10-23,Contra Costa,California,100018,1008.0
2021-10-23,Del Norte,California,3691,42.0
2021-10-23,El Dorado,California,17207,149.0
2021-10-23,Fresno,California,146318,2094.0
2021-10-23,Glenn,California,4384,42.0
2021-10-23,Humboldt,California,9269,109.0
2021-10-23,Imperial,California,36071,765.0
2021-10-23,Inyo,California,2142,41.0
2021-10-23,Kern,California,146348,1648.0
2021-10-23,Kings,California,32938,329.0
2021-10-23,Lake,California,6631,105.0
2021-10-23,Lassen,California,7543,49.0
2021-10-23,Los Angeles,California,1484896,26540.0
2021-10-23,Madera,California,23955,285.0
2021-10-23,Marin,California,17706,244.0
2021-10-23,Mariposa,California,1339,16.0
2021-10-23,Mendocino,California,7667,87.0
2021-10-23,Merced,California,42811,586.0
2021-10-23,Modoc,California,804,9.0
2021-10-23,Mono,California,1672,5.0
2021-10-23,Monterey,California,50911,590.0
2021-10-23,Napa,California,12899,100.0
2021-10-23,Nevada,California,9167,90.0
2021-10-23,Orange,California,324288,5562.0
2021-10-23,Placer,California,39435,429.0
2021-10-23,Plumas,California,1660,8.0
2021-10-23,Riverside,California,371670,5134.0
2021-10-23,Sacramento,California,159635,2309.0
2021-10-23,San Benito,California,7449,71.0
2021-10-23,San Bernardino,California,358677,5692.0
2021-10-23,San Diego,California,382920,4183.0
2021-10-23,San Francisco,California,54443,649.0
2021-10-23,San Joaquin,California,102776,1731.0
2021-10-23,San Luis Obispo,California,29973,339.0
2021-10-23,San Mateo,California,54168,623.0
2021-10-23,Santa Barbara,California,45223,523.0
2021-10-23,Santa Clara,California,145543,1898.0
2021-10-23,Santa Cruz,California,21034,221.0
2021-10-23,Shasta,California,23924,352.0
2021-10-23,Sierra,California,188,0.0
2021-10-23,Siskiyou,California,4652,62.0
2021-10-23,Solano,California,46068,341.0
2021-10-23,Sonoma,California,40997,404.0
2021-10-23,Stanislaus,California,86299,1335.0
2021-10-23,Sutter,California,13937,175.0
2021-10-23,Tehama,California,9534,110.0
2021-10-23,Trinity,California,881,11.0
2021-10-23,Tulare,California,80375,978.0
2021-10-23,Tuolumne,California,7063,113.0
2021-10-23,Ventura,California,101038,1167.0
2021-10-23,Yolo,California,20397,248.0
2021-10-23,Yuba,California,10488,82.0
2021-10-24,Alameda,California,120713,1400.0
2021-10-24,Alpine,California,105,0.0
2021-10-24,Amador,California,5472,64.0
2021-10-24,Butte,California,23818,273.0
2021-10-24,Calaveras,California,3914,81.0
2021-10-24,Colusa,California,3076,18.0
2021-10-24,Contra Costa,California,100018,1008.0
2021-10-24,Del Norte,California,3691,42.0
2021-10-24,El Dorado,California,17207,149.0
2021-10-24,Fresno,California,146318,2094.0
2021-10-24,Glenn,California,4384,42.0
2021-10-24,Humboldt,California,9269,109.0
2021-10-24,Imperial,California,36071,765.0
2021-10-24,Inyo,California,2142,41.0
2021-10-24,Kern,California,146348,1648.0
2021-10-24,Kings,California,32938,329.0
2021-10-24,Lake,California,6631,105.0
2021-10-24,Lassen,California,7543,49.0
2021-10-24,Los Angeles,California,1485809,26549.0
2021-10-24,Madera,California,23955,285.0
2021-10-24,Marin,California,17706,244.0
2021-10-24,Mariposa,California,1339,16.0
2021-10-24,Mendocino,California,7667,87.0
2021-10-24,Merced,California,42811,586.0
2021-10-24,Modoc,California,804,9.0
2021-10-24,Mono,California,1672,5.0
2021-10-24,Monterey,California,50911,590.0
2021-10-24,Napa,California,12899,100.0
2021-10-24,Nevada,California,9167,90.0
2021-10-24,Orange,California,324288,5562.0
2021-10-24,Placer,California,39435,429.0
2021-10-24,Plumas,California,1660,8.0
2021-10-24,Riverside,California,371670,5134.0
2021-10-24,Sacramento,California,159635,2309.0
2021-10-24,San Benito,California,7449,71.0
2021-10-24,San Bernardino,California,358677,5692.0
2021-10-24,San Diego,California,382920,4183.0
2021-10-24,San Francisco,California,54443,649.0
2021-10-24,San Joaquin,California,102776,1731.0
2021-10-24,San Luis Obispo,California,29973,339.0
2021-10-24,San Mateo,California,54168,623.0
2021-10-24,Santa Barbara,California,45223,523.0
2021-10-24,Santa Clara,California,145543,1898.0
2021-10-24,Santa Cruz,California,21034,221.0
2021-10-24,Shasta,California,23924,352.0
2021-10-24,Sierra,California,188,0.0
2021-10-24,Siskiyou,California,4652,62.0
2021-10-24,Solano,California,46068,341.0
2021-10-24,Sonoma,California,40997,404.0
2021-10-24,Stanislaus,California,86299,1335.0
2021-10-24,Sutter,California,13937,175.0
2021-10-24,Tehama,California,9534,110.0
2021-10-24,Trinity,California,881,11.0
2021-10-24,Tulare,California,80375,978.0
2021-10-24,Tuolumne,California,7063,113.0
2021-10-24,Ventura,California,101038,1167.0
2021-10-24,Yolo,California,20397,248.0
2021-10-24,Yuba,California,10488,82.0
2021-10-25,Alameda,California,120713,1415.0
2021-10-25,Alpine,California,105,0.0
2021-10-25,Amador,California,5473,64.0
2021-10-25,Butte,California,23818,273.0
2021-10-25,Calaveras,California,3914,81.0
2021-10-25,Colusa,California,3076,18.0
2021-10-25,Contra Costa,California,100018,1008.0
2021-10-25,Del Norte,California,3703,42.0
2021-10-25,El Dorado,California,17207,149.0
2021-10-25,Fresno,California,146318,2094.0
2021-10-25,Glenn,California,4384,42.0
2021-10-25,Humboldt,California,9269,109.0
2021-10-25,Imperial,California,36071,765.0
2021-10-25,Inyo,California,2142,41.0
2021-10-25,Kern,California,147294,1652.0
2021-10-25,Kings,California,32938,333.0
2021-10-25,Lake,California,6631,105.0
2021-10-25,Lassen,California,7587,49.0
2021-10-25,Los Angeles,California,1486473,26552.0
2021-10-25,Madera,California,23955,285.0
2021-10-25,Marin,California,17706,244.0
2021-10-25,Mariposa,California,1370,17.0
2021-10-25,Mendocino,California,7667,87.0
2021-10-25,Merced,California,43129,588.0
2021-10-25,Modoc,California,804,9.0
2021-10-25,Mono,California,1672,3.0
2021-10-25,Monterey,California,50911,591.0
2021-10-25,Napa,California,12899,100.0
2021-10-25,Nevada,California,9167,90.0
2021-10-25,Orange,California,325123,5578.0
2021-10-25,Placer,California,39435,429.0
2021-10-25,Plumas,California,1660,8.0
2021-10-25,Riverside,California,371670,5144.0
2021-10-25,Sacramento,California,159636,2313.0
2021-10-25,San Benito,California,7449,71.0
2021-10-25,San Bernardino,California,358677,5720.0
2021-10-25,San Diego,California,382920,4183.0
